row_type,dataset_type,meeting_id,candidate_model,deepeval_accuracy,deepeval_coverage,accuracy_reason,coverage_reason,candidate_path,gt_path,note
meeting_model,city_council,t_73432580758343526481036314189906149471,gpt-41-mini,0.668,0.473,"The Actual Output accurately reflects key elements from the Expected Output, such as the closed session for City Attorney performance evaluation under California Government Code Section 54957, the meeting being held via video conference, no reportable action taken, and no public comments received. However, it omits several details present in the Expected Output, including the City Council resolution authorizing the meeting format, the email contact for resolutions, the involvement of other officials (City Clerk and City Manager) in evaluations, and the procedural specifics for public comment (Zoom hand raise, Star 9, timer). Additionally, the Actual Output incorrectly states that Danica Lowe announced the session, whereas the Expected Output notes a discrepancy about the announcer. These unsupported additions and omissions reduce alignment with the ground truth.","The actual summary captures the core facts: the closed session for City Attorney performance evaluation under California Government Code Section 54957, no reportable action, public comment invited but none received, and all council members participating via video conference. However, it omits several key details from the expected output, such as the City Council resolution authorizing the meeting format, instructions for public comment (Zoom hand raise or Star 9), the presence of a timer during comments, and that evaluations also cover City Clerk and City Manager. Additionally, the expected output notes a discrepancy in who was expected to deliver the announcement (Jennifer Logue vs. Danica Lowe), which is not addressed. These omissions reduce alignment with the evaluation steps, particularly regarding completeness of key actions, decisions, and participant details.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_73432580758343526481036314189906149471/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_73432580758343526481036314189906149471/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_73432580758343526481036314189906149471,gpt-5-mini,0.779,0.798,"The Actual Output aligns well with the Expected Output by accurately reflecting the meeting context, participants, and key topics such as remote participation, public comment procedures, and the closed session announcement. However, it incorrectly states that the City Clerk, City Manager, and Council will not take reportable action, which is unsupported and contradicts the Expected Output that only the City Attorney's evaluation was mentioned. Additionally, the Actual Output omits the detail that the meeting was conducted under a City Council resolution authorizing the format, and it upgrades certainty by specifying the City Attorney as Danica Lowe without addressing the discrepancy noted in the Expected Output about Jennifer Logue. These unsupported claims and minor omissions justify a slight penalty.","The actual summary accurately reflects most key elements from the expected output, including the videoconference format, public records contact, the City Attorney's announcement of the closed session under California Government Code Section 54957, the invitation for public comment with remote participation instructions, and the recess to closed session with no public comments. However, it omits the mention that the closed session evaluations include the City Clerk and City Manager in addition to the City Attorney, and it does not note the discrepancy about who was initially stated to deliver the closed session announcement (Jennifer Logue vs. Danica Lowe). These omissions reduce completeness but do not significantly impair overall clarity or accuracy.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_73432580758343526481036314189906149471/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_73432580758343526481036314189906149471/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_73432580758343526481036314189906149471,gpt-51,0.896,0.744,"The Actual Output closely aligns with the Expected Output by accurately describing the meeting context, participants, and topics including the videoconference format, the closed session under California Government Code Section 54957, the positions evaluated, and the public comment process with no speakers. It includes all key claims supported by the ground truth without fabrications or contradictions. However, it omits the detail about the City Council resolution authorizing the meeting format and the email contact for resolutions, which is present in the Expected Output, resulting in a slight deduction.","The actual summary accurately covers the main facts such as the virtual meeting format, the closed session on public employee evaluations under California Government Code Section 54957, the positions evaluated, the absence of reportable action, and the public comment process with no speakers. However, it omits some details present in the expected output, such as the City Council resolution authorizing the videoconference format, the direction to contact the city clerk for resolutions, and the discrepancy in the City Attorney delivering the announcement. These omissions reduce completeness and slightly affect alignment with the expected summary.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_73432580758343526481036314189906149471/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_73432580758343526481036314189906149471/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_77969873731330595433843703212771096329,gpt-41-mini,0.902,0.900,"The Actual Output closely aligns with the Expected Output, accurately reflecting key details such as the Youth Services Unit's staffing, programs, training, data on visits and arrests, and the Mental Health Crisis Response Subcommittee updates. It includes supported claims about public comments, board member questions, and subcommittee structure discussions without fabrications or contradictions. Minor differences in phrasing and some additional contextual elaboration are present but do not constitute unsupported or fabricated claims. There is no unjustified certainty upgrade, and all claims are grounded in the ground truth.","The actual summary comprehensively covers all major topics from the expected output, including detailed Youth Services Unit data, mental health crisis response updates, public comments, and board discussions. Key actions such as presentations, data on vaping devices, arrests, training, and program initiatives are accurately reflected. Decisions about TRUST updates, subcommittee appointments, and data improvements are implied through the detailed discussions. Dates and quantities, including fiscal year 2022-2023, number of events, arrests, and seized devices, are correctly included. Minor omissions include less explicit mention of some participant names and specific board procedural details, but these do not significantly detract from the overall alignment.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_77969873731330595433843703212771096329/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_77969873731330595433843703212771096329/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_51002772535039007152119452769145788156,gpt-51,0.985,0.973,"The Actual Output fully aligns with the Expected Output, accurately reflecting all key claims including project description, zoning details, environmental review, public comments, committee deliberations, and approvals. There are no unsupported additions, fabrications, or unjustified certainty upgrades. The response is comprehensive, detailed, and consistent with the ground truth.","The actual summary comprehensively includes all key facts, actions, decisions, dates, and quantities from the expected output. It accurately details the project description, zoning districts, CEQA review with exact dates, public comments from Weng Tam including union representation and labor standards advocacy, committee deliberations including questions on site layout, unanimous approvals by the subdivision committee and zoning administrator, and appeal rights within 10 days. The summary is complete, precise, and fully aligned with the expected content without omissions.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_51002772535039007152119452769145788156/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_51002772535039007152119452769145788156/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_83080186118896375733521857914163589641,gpt-41-mini,0.899,0.898,"The Actual Output closely aligns with the Expected Output, covering all major topics, participants, and decisions with accurate details and no fabricated information. It includes all key program descriptions, participant roles, and follow-up commitments consistent with the ground truth. Minor discrepancies include slight differences in participant name spellings (e.g., 'Anki Van Deursen' vs. 'Anky van Deursen') and some additional contextual details not explicitly in the Expected Output but not contradictory. There are no unsupported claims or unjustified certainty upgrades, resulting in strong overall alignment.","The actual summary comprehensively covers the key facts, participants, topics, decisions, and dates outlined in the expected output, including detailed program descriptions, participant roles, and follow-up commitments. It accurately reflects the meeting's virtual format, Spanish interpretation, CERT and MHRSO program details, internet and traffic issues, cannabis regulations, and community resources. Minor omissions include some specific participant names (e.g., Anna Reynoso, Danielle Lee) and certain detailed dates for events and follow-ups, but these do not significantly detract from the overall completeness and clarity.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_83080186118896375733521857914163589641/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_83080186118896375733521857914163589641/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_77969873731330595433843703212771096329,gpt-5-mini,0.906,0.900,"The Actual Output closely aligns with the Expected Output, accurately reflecting key details such as YSU staffing, values, program activities, training hours, partnerships, arrest data, home visits, vaping device seizures, data improvement plans, and mental health crisis response updates. It includes comprehensive coverage of public comments, board Q&A, and subcommittee updates without fabrications or contradictions. Minor differences in phrasing and some additional contextual details are present but supported by the ground truth, and no unjustified certainty upgrades are detected.","The actual summary comprehensively covers all major topics from the expected output, including detailed YSU staffing, values, programs, training, partnerships, arrest data, home visits, vaping device seizures, data improvements, and mental health crisis response updates. It accurately reflects key decisions, dates, and quantities such as 280 school visits, 154 training hours, and 200 vaping devices seized. The summary also includes public comments and board Q&A consistent with the expected output. Minor omissions include less explicit mention of some participant names and the exact meeting procedural details (e.g., roll call and minute approval), but these are not critical to the core content. Overall, the summary aligns strongly with the evaluation steps and includes all critical information without major omissions.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_77969873731330595433843703212771096329/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_77969873731330595433843703212771096329/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_77969873731330595433843703212771096329,gpt-51,0.938,0.938,"The Actual Output closely aligns with the Expected Output, accurately reflecting key details such as Youth Services Unit staffing, program goals, quantitative outcomes, training, partnerships, restorative justice approach, and mental health crisis response updates. It includes supported claims about public comments, oversight changes, and data limitations without fabrications or contradictions. Minor unsupported elaborations, such as detailed program anecdotes and expanded narrative on board member interactions, slightly exceed the Expected Output's scope but do not detract significantly from factual accuracy or alignment.","The actual summary comprehensively covers all major facts, actions, decisions, dates, and quantities found in the expected output, including detailed Youth Services Unit staffing, program values, quantitative outcomes, training, partnerships, and mental health crisis response updates. It accurately reflects key participant contributions, public comments, and board discussions, with clear inclusion of critical data such as session counts, arrests, home visits, and program details. Minor omissions include less explicit mention of some participant names and the exact timing of certain decisions, but these do not significantly detract from the overall completeness and accuracy.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_77969873731330595433843703212771096329/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_77969873731330595433843703212771096329/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_83080186118896375733521857914163589641,gpt-51,0.990,0.996,"The Actual Output comprehensively aligns with the Expected Output, accurately reflecting all key claims without unsupported additions or fabrications. It maintains appropriate certainty levels consistent with the ground truth and thoroughly covers meeting context, participants, topics, and decisions as specified.","The actual summary comprehensively includes all critical facts from the expected output, covering meeting context, participants, detailed topic discussions, decisions, dates, and quantities accurately. Key actions such as program presentations, Q&A responses, follow-up commitments, and resource sharing are fully reflected without major omissions, demonstrating strong alignment with the evaluation steps.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_83080186118896375733521857914163589641/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_83080186118896375733521857914163589641/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_85889445716932507123321064915811827639,gpt-41-mini,0.927,0.910,"The Actual Output closely aligns with the Expected Output, accurately reflecting key meeting details such as the consent calendar approval, appeal hearing procedures, staff and party presentations, committee deliberations, monthly status report, community outreach plans, and public comments. It includes all major participants and topics without fabrications or contradictions. Minor differences in phrasing and some additional contextual elaborations are present but do not detract from factual accuracy or introduce unsupported claims. No unjustified certainty upgrades are detected.","The actual summary comprehensively covers all key facts, actions, decisions, dates, and quantities found in the expected output, including detailed descriptions of the appeal hearing, committee deliberations, monthly status report, and outreach plans. It accurately reflects the unanimous approvals, the one-year rollback limitation rationale, participant presentations, and upcoming events. Minor omissions include some specific numeric details (e.g., exact base rent amount $1,416.25) and the precise date of the meeting (November 14, 2022) which are present in the expected summary but not explicitly stated in the actual. Overall, the summary aligns strongly with the evaluation criteria with no major omissions of critical information.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_85889445716932507123321064915811827639/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_85889445716932507123321064915811827639/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_83080186118896375733521857914163589641,gpt-5-mini,0.918,0.944,"The Actual Output closely aligns with the Expected Output, accurately reflecting meeting context, participants, topics, and decisions without fabrications or contradictions. It includes detailed coverage of all key agenda items such as CERT, MHRSO, internet permits, traffic management, cannabis rules, and community resources. Minor differences include some additional phrasing and slightly expanded detail, but no unsupported claims or unjustified certainty upgrades are present.","The actual summary comprehensively covers all key topics, participants, decisions, dates, and quantities outlined in the expected output, including detailed descriptions of programs (CERT, MHRSO), staff roles, and follow-up commitments. It accurately reflects decisions such as Danielle Lee's solar research and John Marchant's post-season debrief. Minor omissions include the absence of some participant names (e.g., Anna Reynoso) and less explicit mention of the meeting's legal authorization code and some procedural details, but these do not constitute major omissions of critical information.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_83080186118896375733521857914163589641/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_83080186118896375733521857914163589641/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
model_summary,city_council,,gpt-41-mini,0.878,0.868,,,,,meeting_count=34
model_summary,city_council,,gpt-5-mini,0.907,0.916,,,,,meeting_count=33
model_summary,city_council,,gpt-51,0.972,0.965,,,,,meeting_count=33
